Iteration,Best Fitness,Time
146,23912.110818383793,0.0396425724029541
147,23912.110818383793,0.0396425724029541
148,23912.110818383793,0.0396425724029541
149,23912.110818383793,0.0396425724029541
150,23912.110818383793,0.0410158634185791
151,23912.110818383793,0.04152226448059082
152,23912.110818383793,0.04152226448059082
153,23912.110818383793,0.04152226448059082
154,23912.110818383793,0.04259610176086426
155,23912.110818383793,0.04259610176086426
156,23912.110818383793,0.04317045211791992
157,23912.110818383793,0.04317045211791992
158,23912.110818383793,0.04317045211791992
159,23912.110818383793,0.04426932334899902
160,23912.110818383793,0.04426932334899902
161,23912.110818383793,0.04533886909484863
162,23912.110818383793,0.04533886909484863
163,23912.110818383793,0.04533886909484863
164,23912.110818383793,0.04533886909484863
165,23912.110818383793,0.046578168869018555
166,23912.110818383793,0.046578168869018555
167,23912.110818383793,0.046578168869018555
168,23912.110818383793,0.04759335517883301
169,23912.110818383793,0.04759335517883301
170,23912.110818383793,0.04759335517883301
171,23912.110818383793,0.048723697662353516
172,23912.110818383793,0.048723697662353516
173,23912.110818383793,0.048723697662353516
174,23912.110818383793,0.04980659484863281
175,23912.110818383793,0.04980659484863281
176,23912.110818383793,0.04980659484863281
177,23912.110818383793,0.04980659484863281
178,23912.110818383793,0.04980659484863281
179,23912.110818383793,0.05138421058654785
180,23912.110818383793,0.05138421058654785
181,23912.110818383793,0.05243730545043945
182,23912.110818383793,0.05243730545043945
183,23912.110818383793,0.05243730545043945
184,23912.110818383793,0.05301070213317871
185,23912.110818383793,0.05301070213317871
186,23912.110818383793,0.05301070213317871
187,23912.110818383793,0.05402779579162598
188,23912.110818383793,0.05402779579162598
189,23912.110818383793,0.05402779579162598
190,23912.110818383793,0.05515646934509277
191,23912.110818383793,0.05515646934509277
192,23912.110818383793,0.05619049072265625
193,23912.110818383793,0.05619049072265625
194,23912.110818383793,0.05619049072265625
195,23912.110818383793,0.057189226150512695
196,23912.110818383793,0.057189226150512695
197,23912.110818383793,0.057694196701049805
198,23912.110818383793,0.057694196701049805
199,23912.110818383793,0.05869626998901367
200,23912.110818383793,0.05869626998901367
201,23912.110818383793,0.060126543045043945
202,23912.110818383793,0.060126543045043945
203,23912.110818383793,0.060126543045043945
204,23912.110818383793,0.06118965148925781
205,23912.110818383793,0.061696529388427734
206,22236.98964719106,0.062201738357543945
207,22236.98964719106,0.062201738357543945
208,22236.98964719106,0.062201738357543945
209,22236.98964719106,0.062201738357543945
210,22236.98964719106,0.0632936954498291
211,22236.98964719106,0.0632936954498291
212,22236.98964719106,0.0632936954498291
213,22236.98964719106,0.06459736824035645
214,22236.98964719106,0.06459736824035645
215,22236.98964719106,0.06459736824035645
216,22236.98964719106,0.06561779975891113
217,22236.98964719106,0.06561779975891113
218,22236.98964719106,0.06561779975891113
219,22236.98964719106,0.06561779975891113
220,22236.98964719106,0.06718850135803223
221,22236.98964719106,0.06718850135803223
222,22236.98964719106,0.06837725639343262
223,22236.98964719106,0.06837725639343262
224,22236.98964719106,0.06946420669555664
225,22236.98964719106,0.06946420669555664
226,22236.98964719106,0.06946420669555664
227,22236.98964719106,0.06946420669555664
228,22236.98964719106,0.07097315788269043
229,22236.98964719106,0.07097315788269043
230,22236.98964719106,0.07097315788269043
231,22236.98964719106,0.0719761848449707
232,22236.98964719106,0.07309079170227051
233,22236.98964719106,0.07309079170227051
234,22236.98964719106,0.07309079170227051
235,22236.98964719106,0.07309079170227051
236,22236.98964719106,0.07415962219238281
237,22236.98964719106,0.07415962219238281
238,22236.98964719106,0.07415962219238281
239,22236.98964719106,0.07415962219238281
240,22236.98964719106,0.07533502578735352
241,22236.98964719106,0.07533502578735352
242,19992.35130680348,0.07533502578735352
243,19992.35130680348,0.07684111595153809
244,19992.35130680348,0.07684111595153809
245,19992.35130680348,0.0782480239868164
246,19992.35130680348,0.0782480239868164
247,19992.35130680348,0.0782480239868164
248,19992.35130680348,0.07924985885620117
249,19992.35130680348,0.07924985885620117
250,19992.35130680348,0.07924985885620117
251,19992.35130680348,0.08075618743896484
252,19992.35130680348,0.08075618743896484
253,19992.35130680348,0.08075618743896484
254,19992.35130680348,0.08075618743896484
255,19992.35130680348,0.08181929588317871
256,19992.35130680348,0.08181929588317871
257,19992.35130680348,0.08181929588317871
258,19992.35130680348,0.08181929588317871
259,19992.35130680348,0.0831449031829834
260,19992.35130680348,0.0831449031829834
261,15354.354476675813,0.0831449031829834
262,15354.354476675813,0.0831449031829834
263,15354.354476675813,0.08449888229370117
264,15354.354476675813,0.08449888229370117
265,15354.354476675813,0.08449888229370117
266,15354.354476675813,0.08449888229370117
267,15354.354476675813,0.08568692207336426
268,15354.354476675813,0.08568692207336426
269,15354.354476675813,0.08568692207336426
270,15354.354476675813,0.08669471740722656
271,15354.354476675813,0.08669471740722656
272,15354.354476675813,0.08669471740722656
273,15354.354476675813,0.08669471740722656
274,15354.354476675813,0.08791780471801758
275,15354.354476675813,0.08791780471801758
276,15354.354476675813,0.08791780471801758
277,15354.354476675813,0.08791780471801758
278,15354.354476675813,0.08901810646057129
279,15354.354476675813,0.08901810646057129
280,15354.354476675813,0.08901810646057129
281,15354.354476675813,0.09052348136901855
282,15354.354476675813,0.09052348136901855
283,15354.354476675813,0.09052348136901855
284,15251.080957071004,0.09052348136901855
285,15251.080957071004,0.09152483940124512
286,15251.080957071004,0.09152483940124512
287,15251.080957071004,0.09203004837036133
288,15251.080957071004,0.09203004837036133
289,15251.080957071004,0.09203004837036133
290,15251.080957071004,0.0934760570526123
291,15251.080957071004,0.0934760570526123
292,15251.080957071004,0.0934760570526123
293,15251.080957071004,0.0934760570526123
294,13419.342606612097,0.09456133842468262
295,13419.342606612097,0.09456133842468262
296,13419.342606612097,0.09456133842468262
297,13419.342606612097,0.09564399719238281
298,13419.342606612097,0.09564399719238281
299,13419.342606612097,0.09621191024780273
300,13419.342606612097,0.09621191024780273
301,13419.342606612097,0.09734535217285156
302,13419.342606612097,0.09734535217285156
303,13419.342606612097,0.09734535217285156
304,13419.342606612097,0.09734535217285156
305,13419.342606612097,0.09843206405639648
306,13419.342606612097,0.09843206405639648
307,13419.342606612097,0.09843206405639648
308,13419.342606612097,0.09843206405639648
309,13419.342606612097,0.09963703155517578
310,13419.342606612097,0.09963703155517578
311,13419.342606612097,0.10014700889587402
312,13264.55559340814,0.10014700889587402
313,13264.55559340814,0.10121345520019531
314,13264.55559340814,0.10121345520019531
315,13264.55559340814,0.10179328918457031
316,13264.55559340814,0.10179328918457031
317,13264.55559340814,0.10179328918457031
318,13264.55559340814,0.10287904739379883
319,13264.55559340814,0.10287904739379883
320,13264.55559340814,0.10287904739379883
321,13264.55559340814,0.10389828681945801
322,13264.55559340814,0.10389828681945801
323,13264.55559340814,0.10389828681945801
324,13264.55559340814,0.10489678382873535
325,13264.55559340814,0.10489678382873535
326,13264.55559340814,0.10489678382873535
327,13264.55559340814,0.10589718818664551
328,13264.55559340814,0.10589718818664551
329,13264.55559340814,0.10589718818664551
330,13264.55559340814,0.10589718818664551
331,13264.55559340814,0.10734033584594727
332,13264.55559340814,0.10734033584594727
333,13264.55559340814,0.10858559608459473
334,13264.55559340814,0.10858559608459473
335,13264.55559340814,0.10858559608459473
336,13264.55559340814,0.10858559608459473
337,13264.55559340814,0.10858559608459473
338,13264.55559340814,0.11015057563781738
339,13264.55559340814,0.1107487678527832
340,13264.55559340814,0.1107487678527832
341,13264.55559340814,0.1107487678527832
342,13264.55559340814,0.11196303367614746
343,13264.55559340814,0.11196303367614746
344,13264.55559340814,0.11196303367614746
345,13264.55559340814,0.11305689811706543
346,13264.55559340814,0.11305689811706543
347,13264.55559340814,0.11305689811706543
348,13264.55559340814,0.11413908004760742
349,13264.55559340814,0.11413908004760742
350,13264.55559340814,0.11413908004760742
351,13264.55559340814,0.11413908004760742
352,13264.55559340814,0.11564779281616211
353,13264.55559340814,0.11564779281616211
354,13264.55559340814,0.11665916442871094
355,13264.55559340814,0.11665916442871094
356,13264.55559340814,0.11665916442871094
357,13264.55559340814,0.11765933036804199
358,13264.55559340814,0.11765933036804199
359,13264.55559340814,0.11865854263305664
360,13264.55559340814,0.11865854263305664
361,13264.55559340814,0.11865854263305664
362,12329.728892021956,0.12016487121582031
363,12329.728892021956,0.12069249153137207
364,12329.728892021956,0.12069249153137207
365,12329.728892021956,0.12178874015808105
366,12329.728892021956,0.12178874015808105
367,9284.469216062467,0.12284445762634277
368,9284.469216062467,0.1239156723022461
369,9284.469216062467,0.1239156723022461
370,9284.469216062467,0.1239156723022461
371,9284.469216062467,0.12545156478881836
372,9284.469216062467,0.12654781341552734
373,9284.469216062467,0.12654781341552734
374,9284.469216062467,0.12762141227722168
375,9284.469216062467,0.12762141227722168
376,9284.469216062467,0.12762141227722168
377,9284.469216062467,0.12871670722961426
378,9284.469216062467,0.12871670722961426
379,9284.469216062467,0.12970662117004395
380,9284.469216062467,0.12970662117004395
381,9284.469216062467,0.1302778720855713
382,9284.469216062467,0.1302778720855713
383,9284.469216062467,0.13155555725097656
384,9284.469216062467,0.13155555725097656
385,9284.469216062467,0.1326444149017334
386,9284.469216062467,0.1326444149017334
387,9284.469216062467,0.1326444149017334
388,9284.469216062467,0.13388943672180176
389,9284.469216062467,0.13388943672180176
390,9284.469216062467,0.13388943672180176
391,9284.469216062467,0.13539958000183105
392,9284.469216062467,0.13641762733459473
393,9284.469216062467,0.13641762733459473
394,9284.469216062467,0.13641762733459473
395,9284.469216062467,0.13783907890319824
396,9284.469216062467,0.13783907890319824
397,9284.469216062467,0.13783907890319824
398,6091.381370515887,0.13935470581054688
399,6091.381370515887,0.13935470581054688
400,6091.381370515887,0.14035844802856445
401,6091.381370515887,0.14035844802856445
402,6091.381370515887,0.1416614055633545
403,6091.381370515887,0.1416614055633545
404,6091.381370515887,0.1416614055633545
405,6091.381370515887,0.14295220375061035
406,6091.381370515887,0.14295220375061035
407,6091.381370515887,0.14295220375061035
408,6091.381370515887,0.14406824111938477
409,6091.381370515887,0.14406824111938477
410,6091.381370515887,0.14506983757019043
411,6091.381370515887,0.14506983757019043
412,6091.381370515887,0.14624762535095215
413,6091.381370515887,0.14624762535095215
414,6091.381370515887,0.14624762535095215
415,6091.381370515887,0.14624762535095215
416,6091.381370515887,0.14772772789001465
417,6091.381370515887,0.14772772789001465
418,6091.381370515887,0.14772772789001465
419,6091.381370515887,0.14772772789001465
420,6091.381370515887,0.14772772789001465
421,6091.381370515887,0.1498711109161377
422,6091.381370515887,0.1498711109161377
423,6091.381370515887,0.1498711109161377
424,6091.381370515887,0.1498711109161377
425,6091.381370515887,0.15107226371765137
426,6091.381370515887,0.15107226371765137
427,6091.381370515887,0.15107226371765137
428,6091.381370515887,0.15216064453125
429,6091.381370515887,0.15216064453125
430,6091.381370515887,0.15216064453125
431,6091.381370515887,0.15330934524536133
432,6091.381370515887,0.15330934524536133
433,6091.381370515887,0.15330934524536133
434,6091.381370515887,0.1548163890838623
435,6091.381370515887,0.1548163890838623
436,6091.381370515887,0.1548163890838623
437,6091.381370515887,0.15625762939453125
438,6091.381370515887,0.15625762939453125
439,6091.381370515887,0.15625762939453125
440,6091.381370515887,0.15731310844421387
441,6091.381370515887,0.15731310844421387
442,6091.381370515887,0.15832829475402832
443,6091.381370515887,0.15832829475402832
444,6091.381370515887,0.15832829475402832
445,6091.381370515887,0.1593949794769287
446,6091.381370515887,0.1593949794769287
447,6091.381370515887,0.15996098518371582
448,6091.381370515887,0.15996098518371582
449,6091.381370515887,0.15996098518371582
450,6091.381370515887,0.15996098518371582
451,6091.381370515887,0.16108918190002441
452,6091.381370515887,0.16108918190002441
453,6091.381370515887,0.16211152076721191
454,6091.381370515887,0.16211152076721191
455,6091.381370515887,0.16211152076721191
456,6091.381370515887,0.1631627082824707
457,6091.381370515887,0.1631627082824707
458,6091.381370515887,0.1631627082824707
459,6091.381370515887,0.1631627082824707
460,6091.381370515887,0.1631627082824707
461,6091.381370515887,0.16466856002807617
462,6091.381370515887,0.16466856002807617
463,6091.381370515887,0.16581130027770996
464,6091.381370515887,0.16581130027770996
465,6091.381370515887,0.16581130027770996
466,6091.381370515887,0.16581130027770996
467,6091.381370515887,0.16683745384216309
468,6091.381370515887,0.16683745384216309
469,6091.381370515887,0.16683745384216309
470,6091.381370515887,0.16794896125793457
471,6091.381370515887,0.16794896125793457
472,6091.381370515887,0.16794896125793457
473,6091.381370515887,0.16894888877868652
474,6091.381370515887,0.16945409774780273
475,6091.381370515887,0.16945409774780273
476,6091.381370515887,0.17045974731445312
477,6091.381370515887,0.17045974731445312
478,6091.381370515887,0.17045974731445312
479,6091.381370515887,0.17171955108642578
480,6091.381370515887,0.17171955108642578
481,6091.381370515887,0.17171955108642578
482,6091.381370515887,0.17171955108642578
483,6091.381370515887,0.17305302619934082
484,6091.381370515887,0.17305302619934082
485,6091.381370515887,0.17305302619934082
486,6091.381370515887,0.17305302619934082
487,6091.381370515887,0.17405271530151367
488,6091.381370515887,0.17405271530151367
489,6091.381370515887,0.17455768585205078
490,6091.381370515887,0.17455768585205078
491,6091.381370515887,0.17455768585205078
492,6091.381370515887,0.17455768585205078
493,6091.381370515887,0.17455768585205078
494,6091.381370515887,0.17585039138793945
495,6091.381370515887,0.17585039138793945
496,6091.381370515887,0.17585039138793945
497,6091.381370515887,0.17585039138793945
498,6091.381370515887,0.1768500804901123
499,6091.381370515887,0.1768500804901123
500,6091.381370515887,0.1768500804901123
501,6091.381370515887,0.1768500804901123
502,6091.381370515887,0.17797064781188965
503,6091.381370515887,0.17797064781188965
504,6091.381370515887,0.17797064781188965
505,6091.381370515887,0.17797064781188965
506,6091.381370515887,0.17897534370422363
507,6091.381370515887,0.1794893741607666
508,6091.381370515887,0.1794893741607666
509,6091.381370515887,0.1794893741607666
510,6091.381370515887,0.1794893741607666
511,6091.381370515887,0.18053126335144043
512,6091.381370515887,0.18053126335144043
513,6091.381370515887,0.18053126335144043
514,6091.381370515887,0.1815335750579834
515,6091.381370515887,0.1815335750579834
516,6091.381370515887,0.1815335750579834
517,6091.381370515887,0.1815335750579834
518,6091.381370515887,0.1827700138092041
519,6091.381370515887,0.1827700138092041
520,6091.381370515887,0.1827700138092041
521,6091.381370515887,0.1842818260192871
522,6091.381370515887,0.1842818260192871
523,6091.381370515887,0.1842818260192871
524,6091.381370515887,0.18544912338256836
525,6091.381370515887,0.18544912338256836
526,6091.381370515887,0.18544912338256836
527,6091.381370515887,0.186448335647583
528,6091.381370515887,0.186448335647583
529,6091.381370515887,0.186448335647583
530,6091.381370515887,0.18794703483581543
531,6091.381370515887,0.18794703483581543
532,5735.813817207086,0.18895268440246582
533,5735.813817207086,0.18946504592895508
534,5735.813817207086,0.18946504592895508
535,5318.144695856365,0.1905677318572998
536,5318.144695856365,0.1905677318572998
537,5318.144695856365,0.1905677318572998
538,5318.144695856365,0.1905677318572998
539,5318.144695856365,0.19184231758117676
540,5318.144695856365,0.19184231758117676
541,5318.144695856365,0.19285035133361816
542,5318.144695856365,0.19285035133361816
543,5318.144695856365,0.19285035133361816
544,5318.144695856365,0.19285035133361816
545,5318.144695856365,0.19285035133361816
546,5318.144695856365,0.1943652629852295
547,5318.144695856365,0.1943652629852295
548,5318.144695856365,0.1943652629852295
549,5318.144695856365,0.19542407989501953
550,5318.144695856365,0.19542407989501953
551,5318.144695856365,0.19542407989501953
552,5318.144695856365,0.19642996788024902
553,5318.144695856365,0.19642996788024902
554,5318.144695856365,0.19642996788024902
555,5318.144695856365,0.19642996788024902
556,5318.144695856365,0.19746828079223633
557,5318.144695856365,0.19746828079223633
558,5318.144695856365,0.19746828079223633
559,5318.144695856365,0.19746828079223633
560,5318.144695856365,0.19746828079223633
561,5318.144695856365,0.1989738941192627
562,5318.144695856365,0.1989738941192627
563,5318.144695856365,0.1989738941192627
564,5318.144695856365,0.20007920265197754
565,5318.144695856365,0.20007920265197754
566,5318.144695856365,0.20007920265197754
567,5318.144695856365,0.20131874084472656
568,5318.144695856365,0.20131874084472656
569,5062.269027655154,0.20131874084472656
570,5062.269027655154,0.20131874084472656
571,5062.269027655154,0.20231842994689941
572,5062.269027655154,0.20231842994689941
573,5062.269027655154,0.20231842994689941
574,5062.269027655154,0.20231842994689941
575,5062.269027655154,0.20231842994689941
576,5062.269027655154,0.20382404327392578
577,5062.269027655154,0.20382404327392578
578,5062.269027655154,0.20382404327392578
579,5062.269027655154,0.20382404327392578
580,5062.269027655154,0.20509910583496094
581,5062.269027655154,0.20560526847839355
582,5062.269027655154,0.20560526847839355
583,5062.269027655154,0.20665645599365234
584,5062.269027655154,0.20665645599365234
585,5062.269027655154,0.20665645599365234
586,5062.269027655154,0.20772147178649902
587,5062.269027655154,0.20772147178649902
588,5062.269027655154,0.20772147178649902
589,5062.269027655154,0.20772147178649902
590,5062.269027655154,0.20872139930725098
591,5062.269027655154,0.20872139930725098
592,5062.269027655154,0.20872139930725098
593,5062.269027655154,0.20872139930725098
594,5062.269027655154,0.20990276336669922
595,5062.269027655154,0.20990276336669922
596,5062.269027655154,0.20990276336669922
597,5062.269027655154,0.20990276336669922
598,5062.269027655154,0.2109084129333496
599,5062.269027655154,0.2109084129333496
600,5062.269027655154,0.2109084129333496
601,5062.269027655154,0.2109084129333496
602,5062.269027655154,0.2119140625
603,5062.269027655154,0.2119140625
604,5062.269027655154,0.2119140625
605,5062.269027655154,0.2119140625
606,5062.269027655154,0.2119140625
607,5062.269027655154,0.2119140625
608,5062.269027655154,0.2119140625
609,5062.269027655154,0.21341991424560547
610,5062.269027655154,0.21341991424560547
611,5062.269027655154,0.21341991424560547
612,5062.269027655154,0.21442842483520508
613,5062.269027655154,0.21442842483520508
614,5062.269027655154,0.21442842483520508
615,5062.269027655154,0.21442842483520508
616,5062.269027655154,0.21442842483520508
617,5062.269027655154,0.21545886993408203
618,5062.269027655154,0.21545886993408203
619,5062.269027655154,0.21545886993408203
620,5062.269027655154,0.21545886993408203
621,5062.269027655154,0.21649646759033203
622,5005.62618686092,0.21649646759033203
623,5005.62618686092,0.21649646759033203
624,4975.8576334834615,0.21749615669250488
625,4975.8576334834615,0.21749615669250488
626,4975.8576334834615,0.21849679946899414
627,4975.8576334834615,0.21849679946899414
628,4975.8576334834615,0.21849679946899414
629,4975.8576334834615,0.21849679946899414
630,4975.8576334834615,0.21952247619628906
631,4975.8576334834615,0.21952247619628906
632,4923.021756770396,0.21952247619628906
633,4923.021756770396,0.21952247619628906
634,4923.021756770396,0.22064614295959473
635,4923.021756770396,0.22064614295959473
636,4923.021756770396,0.22064614295959473
637,4923.021756770396,0.2216625213623047
638,4923.021756770396,0.2216625213623047
639,4923.021756770396,0.2216625213623047
640,4923.021756770396,0.2216625213623047
641,4923.021756770396,0.2216625213623047
642,4923.021756770396,0.22317290306091309
643,4923.021756770396,0.22317290306091309
644,4923.021756770396,0.22317290306091309
645,4923.021756770396,0.2241818904876709
646,4923.021756770396,0.2241818904876709
647,4923.021756770396,0.2241818904876709
648,4457.0640480410975,0.2241818904876709
649,3937.303780671212,0.2241818904876709
650,3937.303780671212,0.2241818904876709
651,3937.303780671212,0.22563815116882324
652,3792.993808959163,0.22563815116882324
653,3792.993808959163,0.22563815116882324
654,3792.993808959163,0.22563815116882324
655,3792.993808959163,0.22664809226989746
656,3792.993808959163,0.22664809226989746
657,3792.993808959163,0.22664809226989746
658,3792.993808959163,0.22664809226989746
659,3792.993808959163,0.22664809226989746
660,3792.993808959163,0.22664809226989746
661,3792.993808959163,0.22815442085266113
662,3792.993808959163,0.22815442085266113
663,3792.993808959163,0.22815442085266113
664,3792.993808959163,0.22815442085266113
665,3792.993808959163,0.2291853427886963
666,3792.993808959163,0.2291853427886963
667,3445.3656343282905,0.2291853427886963
668,3445.3656343282905,0.2291853427886963
669,3445.3656343282905,0.2302093505859375
670,3445.3656343282905,0.2302093505859375
671,3445.3656343282905,0.2302093505859375
672,3445.3656343282905,0.23122262954711914
673,3445.3656343282905,0.23122262954711914
674,3445.3656343282905,0.23122262954711914
675,3445.3656343282905,0.23122262954711914
676,3445.3656343282905,0.23122262954711914
677,3445.3656343282905,0.23122262954711914
678,2818.8716885492095,0.23273205757141113
679,2818.8716885492095,0.23273205757141113
680,2818.8716885492095,0.23273205757141113
681,2818.8716885492095,0.23273205757141113
682,2818.8716885492095,0.2338566780090332
683,2818.8716885492095,0.2338566780090332
684,2818.8716885492095,0.2338566780090332
685,2818.8716885492095,0.2338566780090332
686,2818.8716885492095,0.2348630428314209
687,2818.8716885492095,0.2348630428314209
688,2818.8716885492095,0.2348630428314209
689,2818.8716885492095,0.23586773872375488
690,2818.8716885492095,0.23586773872375488
691,2818.8716885492095,0.23586773872375488
692,2818.8716885492095,0.23586773872375488
693,2818.8716885492095,0.23737406730651855
694,2818.8716885492095,0.23737406730651855
695,2818.8716885492095,0.23788762092590332
696,2818.8716885492095,0.23788762092590332
697,2818.8716885492095,0.23788762092590332
698,2818.8716885492095,0.23889470100402832
699,2818.8716885492095,0.23889470100402832
700,2818.8716885492095,0.23889470100402832
701,2818.8716885492095,0.23991656303405762
702,2818.8716885492095,0.23991656303405762
703,2818.8716885492095,0.23991656303405762
704,2818.8716885492095,0.2411022186279297
705,2818.8716885492095,0.2411022186279297
706,2818.8716885492095,0.2411022186279297
707,2818.8716885492095,0.2411022186279297
708,2818.8716885492095,0.24209928512573242
709,2818.8716885492095,0.24209928512573242
710,2818.8716885492095,0.24209928512573242
711,2818.8716885492095,0.24209928512573242
712,2818.8716885492095,0.24330520629882812
713,2818.8716885492095,0.24330520629882812
714,2818.8716885492095,0.24330520629882812
715,2818.8716885492095,0.24330520629882812
716,2818.8716885492095,0.24434494972229004
717,2818.8716885492095,0.24434494972229004
718,2818.8716885492095,0.24434494972229004
719,2818.8716885492095,0.24434494972229004
720,2818.8716885492095,0.24534821510314941
721,2818.8716885492095,0.24534821510314941
722,2818.8716885492095,0.24534821510314941
723,2818.8716885492095,0.24534821510314941
724,2818.8716885492095,0.24534821510314941
725,2818.8716885492095,0.24685335159301758
726,2818.8716885492095,0.24685335159301758
727,2818.8716885492095,0.24685335159301758
728,2818.8716885492095,0.24785566329956055
729,2818.8716885492095,0.24785566329956055
730,2818.8716885492095,0.24836087226867676
731,2818.8716885492095,0.24836087226867676
