Generation,Run_1,Run_2,Run_3,Run_4,Run_5
0,16879.657083501093,17619.53950355167,13626.816904062947,14794.215272417085,15905.525574902349
1,16879.657083501093,17619.53950355167,13626.816904062947,14794.215272417085,15905.525574902349
2,16879.657083501093,17619.53950355167,13626.816904062947,14794.215272417085,15905.525574902349
3,16879.657083501093,17619.53950355167,13626.816904062947,14794.215272417085,15905.525574902349
4,16879.657083501093,13880.375234883966,13626.816904062947,14794.215272417085,15905.525574902349
5,16879.657083501093,13880.375234883966,8286.398293231712,14794.215272417085,15905.525574902349
6,16879.657083501093,13005.324847611582,8286.398293231712,11739.144668078457,15905.525574902349
7,16879.657083501093,11734.493469662968,8286.398293231712,8953.233474653462,13143.377846475385
8,13575.714210974133,11734.493469662968,8286.398293231712,6849.8780573219,10648.825249448528
9,13575.714210974133,11734.493469662968,8286.398293231712,6849.8780573219,10648.825249448528
10,13575.714210974133,11734.493469662968,8286.398293231712,6849.8780573219,10648.825249448528
11,13575.714210974133,11734.493469662968,8286.398293231712,6849.8780573219,10648.825249448528
12,13575.714210974133,11734.493469662968,8286.398293231712,6849.8780573219,10648.825249448528
13,13575.714210974133,11734.493469662968,8286.398293231712,6849.8780573219,10648.825249448528
14,13575.714210974133,11734.493469662968,8286.398293231712,6849.8780573219,10648.825249448528
15,12961.90873555601,11662.680352607575,8286.398293231712,6849.8780573219,9627.838201528675
16,12961.90873555601,11662.680352607575,8286.398293231712,6849.8780573219,3185.619949637867
17,12961.90873555601,11662.680352607575,8286.398293231712,6849.8780573219,3185.619949637867
18,10863.347612132937,11662.680352607575,8286.398293231712,6849.8780573219,3185.619949637867
19,10863.347612132937,11662.680352607575,8286.398293231712,6849.8780573219,3185.619949637867
20,10863.347612132937,3520.80516329418,8286.398293231712,6849.8780573219,3185.619949637867
21,10863.347612132937,3520.80516329418,6453.682309666882,6849.8780573219,3185.619949637867
22,10863.347612132937,3520.80516329418,6453.682309666882,6849.8780573219,3185.619949637867
23,10863.347612132937,3520.80516329418,6453.682309666882,6849.8780573219,3185.619949637867
24,10174.830028162663,3520.80516329418,6453.682309666882,6849.8780573219,3185.619949637867
25,10174.830028162663,3520.80516329418,6384.661844533698,6849.8780573219,3185.619949637867
26,10174.830028162663,3520.80516329418,6384.661844533698,5365.468724329829,3185.619949637867
27,10059.180308975176,3520.80516329418,6384.661844533698,5365.468724329829,3185.619949637867
28,7611.948980479383,3520.80516329418,4721.092638554439,5365.468724329829,3185.619949637867
29,6529.128190296423,3520.80516329418,4061.7922305883035,5365.468724329829,3185.619949637867
30,6529.128190296423,3520.80516329418,4061.7922305883035,5365.468724329829,3185.619949637867
31,6529.128190296423,3520.80516329418,4061.7922305883035,5365.468724329829,3185.619949637867
32,5972.359589302218,3520.80516329418,4061.7922305883035,5365.468724329829,3185.619949637867
33,5972.359589302218,3520.80516329418,4061.7922305883035,5365.468724329829,3185.619949637867
34,5508.69197120566,3520.80516329418,4061.7922305883035,4820.942950512288,3185.619949637867
35,5508.69197120566,3520.80516329418,4061.7922305883035,4820.942950512288,3185.619949637867
36,5508.69197120566,3520.80516329418,4061.7922305883035,4820.942950512288,3185.619949637867
37,5376.866062566736,3520.80516329418,4061.7922305883035,4535.8489590895615,3185.619949637867
38,5376.866062566736,3520.80516329418,4061.7922305883035,3164.8331688207363,3185.619949637867
39,5376.866062566736,3520.80516329418,4061.7922305883035,3164.8331688207363,3185.619949637867
40,4802.213381760062,3520.80516329418,4061.7922305883035,3164.8331688207363,3185.619949637867
41,3964.8870496553122,3520.80516329418,4061.7922305883035,3164.8331688207363,2885.0947616559033
42,3964.8870496553122,3520.80516329418,4061.7922305883035,3164.8331688207363,2885.0947616559033
43,3964.8870496553122,3520.80516329418,4061.7922305883035,3164.8331688207363,1967.5835499595191
44,3964.8870496553122,3520.80516329418,4061.7922305883035,3164.8331688207363,1967.5835499595191
45,3964.8870496553122,2708.4425510406045,4061.7922305883035,3164.8331688207363,1919.5096388783484
46,3964.8870496553122,2708.4425510406045,4061.7922305883035,3126.5717343822416,1919.5096388783484
47,3875.75410310657,2708.4425510406045,3563.448832644406,3126.5717343822416,1919.5096388783484
48,3875.75410310657,2708.4425510406045,3563.448832644406,3126.5717343822416,1919.5096388783484
49,3875.75410310657,2708.4425510406045,3365.885809983263,3126.5717343822416,1919.5096388783484
50,3875.75410310657,2708.4425510406045,2264.0437048509075,3126.5717343822416,1844.8598307006505
