Generation,Run_1,Run_2,Run_3,Run_4,Run_5
0,328.90979581778765,326.2137560671899,337.26257114405485,325.46472683369666,323.6496045042541
1,328.90979581778765,326.2137560671899,328.6075295597021,325.46472683369666,323.6496045042541
2,328.90979581778765,323.8112366116728,328.6075295597021,298.99120224247616,323.6496045042541
3,271.727696818427,307.3663611130107,328.6075295597021,298.99120224247616,322.03121785033585
4,271.727696818427,307.3663611130107,328.6075295597021,298.99120224247616,322.03121785033585
5,271.727696818427,307.3663611130107,323.08445847409354,298.99120224247616,322.03121785033585
6,271.727696818427,305.5336623342791,323.08445847409354,298.99120224247616,322.03121785033585
7,271.727696818427,305.5336623342791,323.08445847409354,298.99120224247616,322.03121785033585
8,271.727696818427,305.5336623342791,312.71523247338723,298.99120224247616,322.03121785033585
9,271.727696818427,295.91802792292066,312.71523247338723,298.99120224247616,322.03121785033585
10,271.727696818427,295.91802792292066,312.71523247338723,298.99120224247616,281.91139425207615
11,271.727696818427,295.91802792292066,312.71523247338723,298.99120224247616,281.91139425207615
12,271.727696818427,289.82714977728443,312.71523247338723,298.99120224247616,281.91139425207615
13,271.727696818427,289.82714977728443,312.71523247338723,298.99120224247616,281.91139425207615
14,271.727696818427,284.3803890205832,301.75194825403656,298.99120224247616,281.91139425207615
15,271.727696818427,284.3803890205832,301.75194825403656,298.99120224247616,281.91139425207615
16,271.727696818427,284.3803890205832,299.8742142446554,298.99120224247616,281.91139425207615
17,271.727696818427,284.3803890205832,299.8742142446554,298.99120224247616,281.91139425207615
18,271.727696818427,284.3803890205832,299.8742142446554,298.99120224247616,281.91139425207615
19,271.727696818427,284.3803890205832,299.8742142446554,298.99120224247616,281.91139425207615
20,271.727696818427,284.3803890205832,299.8742142446554,298.99120224247616,281.91139425207615
21,271.727696818427,284.3803890205832,299.8742142446554,295.09450161019635,281.91139425207615
22,271.727696818427,284.3803890205832,299.8742142446554,295.09450161019635,281.91139425207615
23,271.727696818427,284.3803890205832,299.8742142446554,295.09450161019635,267.87925023104987
24,271.727696818427,259.58320462995846,299.8742142446554,285.9683560500831,267.87925023104987
25,271.727696818427,259.58320462995846,299.8742142446554,285.9683560500831,267.87925023104987
26,271.727696818427,259.58320462995846,289.77607381175113,285.9683560500831,267.87925023104987
27,271.727696818427,259.58320462995846,289.77607381175113,285.9683560500831,267.87925023104987
28,271.727696818427,259.58320462995846,289.77607381175113,285.9683560500831,267.87925023104987
29,271.727696818427,259.58320462995846,289.77607381175113,285.9683560500831,267.87925023104987
30,271.727696818427,259.58320462995846,289.77607381175113,285.9683560500831,267.87925023104987
31,271.727696818427,259.58320462995846,289.77607381175113,285.9683560500831,267.87925023104987
32,271.727696818427,259.58320462995846,289.77607381175113,285.9683560500831,267.87925023104987
33,271.727696818427,259.58320462995846,289.77607381175113,285.9683560500831,267.87925023104987
34,271.727696818427,259.58320462995846,289.77607381175113,285.9683560500831,267.87925023104987
35,271.727696818427,259.58320462995846,289.77607381175113,285.9683560500831,267.87925023104987
36,271.727696818427,259.58320462995846,289.77607381175113,285.9683560500831,267.87925023104987
37,271.727696818427,259.58320462995846,289.77607381175113,284.990371378556,267.87925023104987
38,271.727696818427,259.58320462995846,289.77607381175113,284.990371378556,267.87925023104987
39,271.727696818427,259.58320462995846,289.77607381175113,284.990371378556,267.87925023104987
40,271.727696818427,259.58320462995846,289.77607381175113,284.990371378556,267.87925023104987
41,271.727696818427,259.58320462995846,282.83583134970917,284.990371378556,267.87925023104987
42,271.727696818427,259.58320462995846,282.83583134970917,284.990371378556,267.87925023104987
43,271.727696818427,259.58320462995846,282.83583134970917,284.990371378556,267.87925023104987
44,271.727696818427,259.58320462995846,282.83583134970917,284.990371378556,267.87925023104987
45,271.727696818427,259.58320462995846,282.83583134970917,284.990371378556,267.87925023104987
46,271.727696818427,259.58320462995846,282.83583134970917,284.990371378556,267.87925023104987
47,271.727696818427,259.58320462995846,282.83583134970917,284.990371378556,267.87925023104987
48,271.727696818427,259.58320462995846,282.83583134970917,284.990371378556,267.87925023104987
49,271.727696818427,259.58320462995846,282.83583134970917,284.990371378556,267.87925023104987
50,271.727696818427,259.58320462995846,282.83583134970917,284.990371378556,267.87925023104987
