Run,Final_Fitness,Execution_Time_sec,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
1,3875.75410310657,0.008035898208618164,24.160181850528403,-24.756336250895387,7.096848878773621,1.4791168973223243,34.02533768731389,-27.778069747291784,0.46579386832504,10.258036618988612,9.07492470025862,-22.571379655299786
2,2708.4425510406045,0.00721287727355957,-9.781694995329605,-3.450871540316818,23.746525866211392,-32.63280785183894,10.00112365294262,-6.619628895416138,0.2729318790237869,6.866962924361765,18.788924479125953,-20.687182624262064
3,2264.0437048509075,0.006999492645263672,20.872844792251463,13.407570951444605,7.418810695701573,2.751873956675613,29.47411199251781,5.734896250752044,2.365570787788327,-24.863248907975017,5.518607221288516,-5.490821802808214
4,3126.5717343822416,0.008000373840332031,1.2945309685412312,-25.90840688672473,-16.29287863496953,-21.328421941204336,-14.558294650023225,5.235116347464981,26.464348695885636,0.42307192009935335,27.62802744612496,-5.485605821650527
5,1844.8598307006505,0.0069997310638427734,-6.883654427834941,-11.573260799431448,-4.241560248391745,-3.6916264590019416,-15.946752499129133,-0.6162403707437853,-16.900775658955325,29.056128857069787,-15.667099448712111,-1.3727028089760651
