Run,Final_Fitness,Execution_Time_sec,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
1,271.36192273163425,0.011279106140136719,-2.027510027734518,0.6672935757595586,1.5853819042760935,-0.056705181143100525,0.7995981061298529,-0.10623556858314931,-1.0098880616559858,-2.0314374549208014,-0.1337589405053079,3.099853568739013
2,259.6994636418661,0.009586572647094727,2.992787025293802,-3.9373576042663028,0.2027291697072524,-0.07265173281451198,0.8338638784487595,0.016581217580874608,-0.07681096105002705,0.9639948942791807,3.0540834964649495,1.2003072343920298
3,280.5018750298969,0.010999917984008789,0.07746978492205336,-2.024677876349852,1.4662600169597448,-1.022211683062729,2.0447465660808226,3.788956067549554,1.0545652374133487,-1.717301483722708,-1.0111328179550245,-0.7955417956402706
4,277.34710271655865,0.010000228881835938,-5.12,1.7526142855819211,-0.9173237494543744,-0.6890573795671844,0.018201481934784658,2.1200896692996065,2.0536108253295935,-1.0624165744516054,-0.8967108479078599,-1.0787893047181831
5,278.7737929390976,0.010122537612915039,-1.2651964740668704,0.1767991866637868,-1.7423201576042058,-1.128802657885265,2.22930351224291,-0.027853709863046916,1.9565956939358942,-1.1271875400089562,1.2425868152841661,2.9406293095562646
