Run,Final_Fitness,Execution_Time_sec,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
1,271.727696818427,0.013484716415405273,0.10830547897194309,0.3612950681773275,-0.03271503671433651,-3.9840688742555126,-1.036966682614417,-0.9699560763246851,-1.74068562701068,2.169824205063318,-3.014343975047311,-1.0548987883578913
2,259.58320462995846,0.010783672332763672,-2.7890414863754174,1.02204462195775,-1.381359429669067,0.9905298373198499,0.05041232915537597,0.8921303451273883,3.0490154625406314,0.9574747540511477,0.16470175118819785,-1.1062931585304996
3,282.83583134970917,0.01292109489440918,-0.3310578598504583,1.897658055784605,-0.024080782019516356,0.9795513063863117,-3.4679440038008287,2.094773292239379,0.6889912250046253,-0.07888151576156188,-1.0949223433463808,2.0549162790719064
4,284.990371378556,0.01241612434387207,-1.6461507430377726,1.7952380974778506,-0.9319257605577946,1.1324135222564298,-0.23168321583387352,3.055919916965,1.755102003786396,0.8515192778453144,-0.8249151730148316,1.863232882592886
5,267.87925023104987,0.013972043991088867,1.0100318233842558,1.7951625134920068,-0.2560331431689016,1.2312170756505183,-1.94782464368343,0.07620774833255572,2.1356586348977578,1.9718115840044432,0.9365221336694498,1.3283482476786452
