Run,Final_Fitness,Execution_Time_sec,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
1,3020.279407579434,0.010391473770141602,-17.763993071507308,-1.4099692538491562,13.15162886729081,4.911109952671126,-3.5432111934276023,-0.3555846960125404,-17.850972430100143,-5.966902426127181,46.23849570065371,0.8409456867918443
2,2836.822297370711,0.009173393249511719,-32.15072188242131,12.900460557351444,12.628975633299945,-22.059012647774356,-7.199566254679702,1.5972706352808341,-12.370146290623175,24.567884982365825,-13.37600814906942,0.8580904247071568
3,2353.698674794361,0.0101318359375,-12.677101601734464,-12.285481474357887,6.614338542837878,-15.112629132323764,20.166601089165162,22.175712464416282,-16.07317639906676,-3.6267503837764608,-23.456662483122656,-7.053107508296012
4,2673.1937181121543,0.008105039596557617,-16.68899592448207,-10.218497187531455,-20.04409708282737,27.474753646467473,-2.95839515929763,-20.65749276717429,3.2764858318944703,7.509009129666278,19.923454416948385,-15.299568941922848
5,1932.4989690604912,0.009586095809936523,-13.525785338014416,20.159736432525392,-4.843376264080323,6.154627300661126,-15.391624324783058,-12.28456051722975,25.665784358732786,-8.343726409387834,0.12194596177614159,12.869411088237044
